169.55	-46.95	8.66E-05
169.65	-46.95	8.66E-05
169.75	-46.95	8.66E-05
169.85	-46.95	8.66E-05
169.95	-46.95	8.66E-05
166.35	-46.85	1.11E-04
166.45	-46.85	9.69E-05
166.55	-46.85	9.01E-05
166.65	-46.85	8.67E-05
166.75	-46.85	8.67E-05
166.85	-46.85	8.67E-05
166.95	-46.85	8.67E-05
167.05	-46.85	8.67E-05
167.15	-46.85	8.67E-05
167.25	-46.85	8.67E-05
167.35	-46.85	8.67E-05
167.45	-46.85	8.67E-05
167.55	-46.85	8.67E-05
167.65	-46.85	8.67E-05
167.75	-46.85	8.67E-05
167.85	-46.85	8.67E-05
167.95	-46.85	8.67E-05
168.05	-46.85	8.67E-05
168.15	-46.85	8.67E-05
168.25	-46.85	8.67E-05
168.35	-46.85	8.67E-05
168.45	-46.85	8.67E-05
168.55	-46.85	8.67E-05
168.65	-46.85	8.67E-05
168.75	-46.85	8.67E-05
168.85	-46.85	8.67E-05
168.95	-46.85	8.67E-05
169.05	-46.85	8.67E-05
169.15	-46.85	8.67E-05
169.25	-46.85	8.67E-05
169.35	-46.85	8.67E-05
169.45	-46.85	8.67E-05
169.55	-46.85	8.67E-05
169.65	-46.85	8.67E-05
169.75	-46.85	8.67E-05
169.85	-46.85	8.67E-05
169.95	-46.85	8.67E-05
170.05	-46.85	8.67E-05
170.15	-46.85	8.67E-05
166.35	-46.75	1.25E-04
166.45	-46.75	1.08E-04
166.55	-46.75	9.37E-05
166.65	-46.75	8.69E-05
166.75	-46.75	8.69E-05
166.85	-46.75	8.69E-05
166.95	-46.75	8.69E-05
167.05	-46.75	8.69E-05
167.15	-46.75	8.69E-05
167.25	-46.75	8.69E-05
167.35	-46.75	8.69E-05
167.45	-46.75	8.69E-05
167.55	-46.75	8.69E-05
167.65	-46.75	8.69E-05
167.75	-46.75	8.69E-05
167.85	-46.75	8.69E-05
167.95	-46.75	8.69E-05
168.05	-46.75	8.69E-05
168.15	-46.75	8.69E-05
168.25	-46.75	8.69E-05
168.35	-46.75	8.69E-05
168.45	-46.75	8.69E-05
168.55	-46.75	8.69E-05
168.65	-46.75	8.69E-05
168.75	-46.75	8.69E-05
168.85	-46.75	8.69E-05
168.95	-46.75	8.69E-05
169.05	-46.75	8.69E-05
169.15	-46.75	8.69E-05
169.25	-46.75	8.69E-05
169.35	-46.75	8.69E-05
169.45	-46.75	8.69E-05
169.55	-46.75	8.69E-05
169.65	-46.75	8.69E-05
169.75	-46.75	8.69E-05
169.85	-46.75	8.69E-05
169.95	-46.75	8.69E-05
170.05	-46.75	8.69E-05
170.15	-46.75	8.69E-05
170.25	-46.75	8.69E-05
170.35	-46.75	8.69E-05
166.25	-46.65	1.67E-04
166.35	-46.65	1.41E-04
166.45	-46.65	1.28E-04
166.55	-46.65	1.20E-04
166.65	-46.65	1.03E-04
166.75	-46.65	8.70E-05
166.85	-46.65	8.70E-05
166.95	-46.65	8.70E-05
167.05	-46.65	8.70E-05
167.15	-46.65	8.70E-05
167.25	-46.65	8.70E-05
167.35	-46.65	8.70E-05
167.45	-46.65	8.70E-05
167.55	-46.65	8.70E-05
167.65	-46.65	8.70E-05
167.75	-46.65	8.70E-05
167.85	-46.65	8.70E-05
167.95	-46.65	8.70E-05
168.05	-46.65	8.70E-05
168.15	-46.65	8.70E-05
168.25	-46.65	8.70E-05
168.35	-46.65	8.70E-05
168.45	-46.65	8.70E-05
168.55	-46.65	8.70E-05
168.65	-46.65	8.70E-05
168.75	-46.65	8.70E-05
168.85	-46.65	8.70E-05
168.95	-46.65	8.70E-05
169.05	-46.65	8.70E-05
169.15	-46.65	8.70E-05
169.25	-46.65	8.70E-05
169.35	-46.65	8.70E-05
169.45	-46.65	8.70E-05
169.55	-46.65	8.70E-05
169.65	-46.65	8.70E-05
169.75	-46.65	8.70E-05
