-29046	0
-29041	0
-29036	0
-29031	5.399e-10
-29026	0
-29021	1.2147e-9
-29016	4.049e-10
-29011	0
-29006	0
-29001	0
-28996	0
-28991	8.098e-10
-28986	8.098e-10
-28981	0
-28976	8.098e-10
-28971	0
-28966	0
-28961	0
-28956	0
-28951	6.748e-10
-28946	0
-28941	0
-28936	0
-28931	0
-28926	0
-28921	1.0797e-9
-28916	0
-28911	8.098e-10
-28906	1.4846e-9
-28901	0
-28896	0
-28891	0
-28886	0
-28881	0
-28876	1.7546e-9
-28871	8.098e-10
-28866	0
-28861	0
-28856	0
-28851	6.748e-10
-28846	3.1042e-9
-28841	0
-28836	0
-28831	9.448e-10
-28826	0
-28821	0
-28816	1.2147e-9
-28811	1.3497e-9
-28806	0
-28801	0
-28796	0
-28791	0
-28786	0
-28781	0
-28776	1.0797e-9
-28771	0
-28766	8.098e-10
-28761	0
-28756	6.748e-10
-28751	0
-28746	0
-28741	0
-28736	0
-28731	0
-28726	6.748e-10
-28721	0
-28716	0
-28711	2.4294e-9
-28706	0
-28701	0
-28696	1.4846e-9
-28691	0
-28686	0
-28681	1.2147e-9
-28676	0
-28671	0
-28666	0
-28661	1.3497e-9
-28656	0
-28651	1.2147e-9
-28646	0
-28641	0
-28636	0
-28631	1.2147e-9
-28626	1.2147e-9
-28621	0
-28616	2.6993e-9
-28611	0
-28606	2.1595e-9
-28601	2.8343e-9
-28596	1.8895e-9
-28591	0
-28586	0
-28581	1.8895e-9
-28576	0
-28571	4.454e-9
-28566	2.1595e-9
-28561	1.2147e-9
-28556	1.7546e-9
-28551	1.4846e-9
-28546	1.8895e-9
-28541	1.7546e-9
-28536	0
-28531	0
-28526	0
-28521	1.0797e-9
-28516	0
-28511	1.3497e-9
-28506	1.2147e-9
-28501	0
-28496	6.478e-9
-28491	2.1595e-9
-28486	0
-28481	1.4846e-9
-28476	1.4846e-9
-28471	0
-28466	1.4846e-9
-28461	0
-28456	0
-28451	1.3497e-9
-28446	2.0245e-9
-28441	2.0245e-9
-28436	3.509e-9
-28431	0
-28426	3.644e-9
-28421	0
-28416	1.6196e-9
-28411	1.7546e-9
-28406	1.7546e-9
-28401	0
-28396	0
-28391	0
-28386	0
-28381	0
-28376	3.1042e-9
-28371	2.4294e-9
-28366	0
-28361	1.0797e-9
-28356	1.8895e-9
-28351	0
-28346	1.4846e-9
-28341	0
-28336	3.1042e-9
-28331	5.264e-9
-28326	3.374e-9
-28321	0
-28316	2.0245e-9
-28311	5.264e-9
-28306	3.914e-9
-28301	2.0245e-9
-28296	0
-28291	6.478e-9
-28286	2.9693e-9
-28281	0
-28276	0
-28271	6.883e-9
-28266	4.724e-9
-28261	0
-28256	2.0245e-9
-28251	1.8895e-9
-28246	0
-28241	4.454e-9
-28236	2.6993e-9
-28231	0
-28226	2.1595e-9
-28221	1.8895e-9
-28216	0
-28211	1.3497e-9
-28206	2.0245e-9
-28201	0
-28196	7.153e-9
-28191	3.509e-9
-28186	2.1595e-9
-28181	1.8895e-9
-28176	7.018e-9
-28171	3.779e-9
-28166	0
-28161	0
-28156	1.6196e-9
-28151	2.5644e-9
-28146	0
-28141	0
-28136	2.0245e-9
-28131	3.779e-9
-28126	2.9693e-9
-28121	2.4294e-9
-28116	4.589e-9
-28111	4.724e-9
-28106	4.859e-9
-28101	0
