-34880	0
-34875	0
-34870	0
-34865	1.0425e-7
-34860	0
-34855	0
-34850	0
-34845	0
-34840	0
-34835	0
-34830	0
-34825	0
-34820	0
-34815	5.202e-8
-34810	0
-34805	1.0425e-7
-34800	0
-34795	0
-34790	0
-34785	0
-34780	0
-34775	5.202e-8
-34770	0
-34765	0
-34760	0
-34755	0
-34750	0
-34745	0
-34740	0
-34735	0
-34730	0
-34725	0
-34720	0
-34715	0
-34710	0
-34705	0
-34700	0
-34695	0
-34690	0
-34685	0
-34680	0
-34675	0
-34670	0
-34665	0
-34660	0
-34655	0
-34650	0
-34645	0
-34640	0
-34635	0
-34630	0
-34625	0
-34620	0
-34615	0
-34610	0
-34605	0
-34600	0
-34595	0
-34590	0
-34585	0
-34580	0
-34575	0
-34570	0
-34565	0
-34560	0
-34555	0
-34550	0
-34545	1.0425e-7
-34540	0
-34535	0
-34530	0
-34525	0
-34520	0
-34515	0
-34510	0
-34505	0
-34500	0
-34495	0
-34490	0
-34485	0
-34480	0
-34475	0
-34470	5.202e-8
-34465	0
-34460	0
-34455	0
-34450	0
-34445	0
-34440	0
-34435	0
-34430	0
-34425	0
-34420	0
-34415	0
-34410	0
-34405	0
-34400	1.0425e-7
-34395	0
-34390	0
-34385	0
-34380	0
-34375	0
-34370	0
-34365	5.202e-8
-34360	0
-34355	0
-34350	0
-34345	0
-34340	0
-34335	0
-34330	0
-34325	0
-34320	0
-34315	0
-34310	0
-34305	0
-34300	0
-34295	0
-34290	0
-34285	0
-34280	0
-34275	5.202e-8
-34270	0
-34265	0
-34260	0
-34255	0
-34250	0
-34245	0
-34240	0
-34235	0
-34230	0
-34225	0
-34220	0
-34215	0
-34210	5.202e-8
-34205	0
-34200	0
-34195	5.202e-8
-34190	0
-34185	0
-34180	5.202e-8
-34175	5.202e-8
-34170	0
-34165	0
-34160	0
-34155	0
-34150	0
-34145	0
-34140	0
-34135	0
-34130	0
-34125	5.202e-8
-34120	0
-34115	0
-34110	0
-34105	0
-34100	0
-34095	0
-34090	0
-34085	5.202e-8
-34080	0
-34075	0
-34070	0
-34065	0
-34060	0
-34055	0
-34050	0
-34045	0
-34040	0
-34035	0
-34030	0
-34025	0
-34020	0
-34015	0
-34010	0
-34005	0
-34000	0
-33995	0
-33990	0
-33985	5.202e-8
-33980	0
-33975	0
-33970	0
-33965	0
-33960	0
-33955	0
-33950	5.202e-8
-33945	0
-33940	5.202e-8
-33935	0
-33930	0
-33925	5.202e-8
-33920	0
-33915	0
-33910	0
-33905	0
-33900	0
-33895	0
-33890	0
-33885	0
-33880	0
-33875	0
-33870	0
-33865	0
-33860	0
-33855	5.202e-8
-33850	0
-33845	5.202e-8
-33840	0
-33835	0
-33830	0
-33825	5.202e-8
-33820	0
-33815	5.202e-8
-33810	0
-33805	0
-33800	0
-33795	0
-33790	0
-33785	0
-33780	0
-33775	0
-33770	0
-33765	0
-33760	0
-33755	0
-33750	0
-33745	0
-33740	0
-33735	0
-33730	5.202e-8
-33725	0
-33720	0
-33715	5.202e-8
-33710	0
-33705	0
-33700	0
-33695	0
-33690	0
-33685	0
-33680	0
-33675	0
-33670	0
-33665	0
-33660	0
-33655	0
-33650	0
-33645	0
-33640	0
-33635	1.0425e-7
-33630	0
-33625	0
-33620	0
-33615	0
-33610	0
-33605	5.202e-8
-33600	0
-33595	5.202e-8
-33590	0
-33585	0
-33580	0
-33575	0
-33570	0
-33565	5.202e-8
-33560	0
-33555	0
-33550	0
-33545	0
-33540	0
-33535	5.202e-8
-33530	5.202e-8
-33525	0
-33520	5.202e-8
-33515	0
-33510	5.202e-8
-33505	0
-33500	0
-33495	0
-33490	0
-33485	5.202e-8
-33480	5.202e-8
-33475	0
-33470	0
-33465	5.202e-8
-33460	0
-33455	5.202e-8
-33450	0
-33445	0
-33440	0
-33435	0
-33430	0
-33425	0
-33420	0
-33415	5.202e-8
-33410	5.202e-8
-33405	0
-33400	0
-33395	0
-33390	0
-33385	0
-33380	0
-33375	0
-33370	0
-33365	1.0425e-7
-33360	0
-33355	5.202e-8
-33350	0
-33345	0
-33340	0
-33335	0
-33330	0
-33325	5.202e-8
-33320	0
-33315	0
-33310	0
-33305	0
-33300	0
-33295	0
-33290	5.202e-8
-33285	0
-33280	0
-33275	5.202e-8
-33270	0
-33265	0
-33260	0
-33255	5.202e-8
-33250	0
-33245	0
-33240	0
-33235	5.202e-8
-33230	5.202e-8
-33225	0
-33220	5.202e-8
-33215	0
-33210	0
-33205	5.202e-8
-33200	5.202e-8
-33195	0
-33190	0
-33185	0
-33180	5.202e-8
-33175	0
-33170	0
-33165	5.202e-8
-33160	5.202e-8
-33155	0
-33150	5.202e-8
-33145	5.202e-8
-33140	0
-33135	5.202e-8
-33130	0
-33125	0
-33120	0
-33115	0
-33110	5.202e-8
-33105	0
-33100	0
-33095	5.202e-8
-33090	0
-33085	5.202e-8
-33080	5.202e-8
-33075	0
-33070	0
-33065	0
-33060	0
-33055	1.0425e-7
-33050	0
-33045	0
-33040	0
-33035	0
-33030	5.202e-8
-33025	0
-33020	5.202e-8
-33015	0
-33010	5.202e-8
-33005	0
-33000	0
-32995	0
-32990	0
-32985	0
-32980	5.202e-8
-32975	0
-32970	0
-32965	1.0425e-7
-32960	1.0425e-7
-32955	0
-32950	0
-32945	0
-32940	0
-32935	0
-32930	5.202e-8
-32925	0
-32920	0
-32915	5.202e-8
-32910	0
-32905	0
-32900	5.202e-8
-32895	5.202e-8
-32890	0
-32885	0
-32880	0
-32875	5.202e-8
-32870	0
-32865	0
-32860	5.202e-8
-32855	0
-32850	5.202e-8
-32845	0
-32840	5.202e-8
-32835	0
-32830	5.202e-8
-32825	0
-32820	5.202e-8
-32815	5.202e-8
-32810	5.202e-8
-32805	0
-32800	5.202e-8
-32795	0
-32790	0
-32785	5.202e-8
-32780	0
-32775	0
-32770	0
-32765	0
-32760	0
-32755	5.202e-8
-32750	5.202e-8
-32745	0
-32740	0
-32735	0
-32730	5.202e-8
-32725	0
-32720	0
-32715	0
-32710	0
-32705	5.202e-8
-32700	0
-32695	1.0425e-7
-32690	5.202e-8
-32685	0
-32680	0
-32675	0
-32670	5.202e-8
-32665	0
-32660	5.202e-8
-32655	5.202e-8
-32650	5.202e-8
-32645	0
-32640	0
-32635	5.202e-8
-32630	0
-32625	0
-32620	0
-32615	0
-32610	5.202e-8
-32605	0
-32600	0
-32595	0
-32590	0
-32585	0
-32580	5.202e-8
-32575	0
-32570	5.202e-8
-32565	0
-32560	0
-32555	5.202e-8
-32550	0
-32545	0
-32540	0
-32535	0
-32530	0
-32525	0
-32520	1.0425e-7
-32515	0
-32510	0
-32505	5.202e-8
-32500	0
-32495	5.202e-8
-32490	0
-32485	0
-32480	0
-32475	5.202e-8
-32470	0
-32465	0
-32460	1.0425e-7
-32455	0
-32450	0
-32445	5.202e-8
-32440	0
-32435	5.202e-8
-32430	0
-32425	0
-32420	1.0425e-7
-32415	5.202e-8
-32410	0
-32405	0
-32400	1.0425e-7
-32395	0
-32390	5.202e-8
-32385	0
-32380	1.5627e-7
-32375	1.5627e-7
-32370	1.0425e-7
-32365	1.0425e-7
-32360	5.202e-8
-32355	0
-32350	0
-32345	0
-32340	5.202e-8
-32335	0
-32330	0
-32325	0
-32320	5.202e-8
-32315	5.202e-8
-32310	5.202e-8
-32305	1.0425e-7
-32300	0
-32295	0
-32290	0
-32285	0
-32280	1.5627e-7
-32275	0
-32270	0
-32265	0
-32260	0
-32255	0
-32250	0
-32245	0
-32240	0
-32235	1.0425e-7
-32230	5.202e-8
-32225	0
-32220	0
-32215	0
-32210	5.202e-8
-32205	0
-32200	5.202e-8
-32195	5.202e-8
-32190	0
-32185	0
-32180	0
-32175	5.202e-8
-32170	5.202e-8
-32165	0
-32160	0
-32155	5.202e-8
-32150	5.202e-8
-32145	5.202e-8
-32140	0
-32135	5.202e-8
-32130	0
-32125	0
-32120	5.202e-8
-32115	5.202e-8
-32110	1.0425e-7
-32105	1.0425e-7
-32100	5.202e-8
-32095	1.0425e-7
-32090	5.202e-8
-32085	0
-32080	1.0425e-7
-32075	0
-32070	0
-32065	0
-32060	1.0425e-7
-32055	5.202e-8
-32050	5.202e-8
-32045	0
-32040	0
-32035	5.202e-8
-32030	5.202e-8
-32025	1.5627e-7
-32020	5.202e-8
-32015	0
-32010	5.202e-8
-32005	1.0425e-7
-32000	5.202e-8
-31995	5.202e-8
-31990	5.202e-8
-31985	5.202e-8
-31980	0
-31975	5.202e-8
-31970	5.202e-8
-31965	0
-31960	5.202e-8
-31955	0
-31950	1.5627e-7
-31945	0
-31940	5.202e-8
-31935	0
-31930	0
-31925	5.202e-8
-31920	5.202e-8
-31915	0
-31910	0
-31905	5.202e-8
-31900	0
-31895	5.202e-8
-31890	5.202e-8
-31885	0
-31880	0
-31875	5.202e-8
-31870	5.202e-8
-31865	2.0828e-7
-31860	5.202e-8
-31855	0
-31850	0
-31845	0
-31840	1.0425e-7
-31835	0
-31830	0
-31825	5.202e-8
-31820	2.0828e-7
-31815	1.5627e-7
-31810	0
-31805	5.202e-8
-31800	5.202e-8
-31795	1.5627e-7
-31790	0
-31785	1.0425e-7
-31780	5.202e-8
-31775	0
-31770	1.5627e-7
-31765	2.0828e-7
-31760	1.5627e-7
-31755	0
-31750	5.202e-8
-31745	1.0425e-7
-31740	5.202e-8
-31735	1.0425e-7
-31730	0
-31725	5.202e-8
-31720	5.202e-8
-31715	5.202e-8
-31710	0
-31705	0
-31700	0
-31695	1.0425e-7
-31690	0
-31685	1.0425e-7
-31680	0
-31675	0
-31670	1.0425e-7
-31665	5.202e-8
-31660	3.1253e-7
-31655	5.202e-8
-31650	5.202e-8
-31645	5.202e-8
-31640	1.5627e-7
-31635	0
-31630	0
-31625	0
-31620	5.202e-8
-31615	1.0425e-7
-31610	1.0425e-7
-31605	5.202e-8
-31600	0
-31595	0
-31590	1.0425e-7
-31585	5.202e-8
-31580	5.202e-8
-31575	0
-31570	1.0425e-7
-31565	1.0425e-7
-31560	5.202e-8
-31555	0
-31550	0
-31545	5.202e-8
-31540	5.202e-8
-31535	5.202e-8
-31530	0
-31525	5.202e-8
-31520	5.202e-8
-31515	2.0828e-7
-31510	5.202e-8
-31505	2.0828e-7
-31500	5.202e-8
-31495	5.202e-8
-31490	1.0425e-7
-31485	1.0425e-7
-31480	5.202e-8
-31475	1.5627e-7
-31470	5.202e-8
-31465	0
-31460	0
-31455	2.0828e-7
-31450	1.0425e-7
-31445	0
-31440	5.202e-8
-31435	1.5627e-7
-31430	1.0425e-7
-31425	1.0425e-7
-31420	5.202e-8
-31415	5.202e-8
-31410	0
-31405	1.5627e-7
-31400	2.0828e-7
-31395	1.0425e-7
-31390	5.202e-8
-31385	0
-31380	5.202e-8
-31375	1.5627e-7
-31370	1.0425e-7
-31365	1.0425e-7
-31360	5.202e-8
-31355	1.0425e-7
-31350	5.202e-8
-31345	2.6051e-7
-31340	5.202e-8
-31335	1.5627e-7
-31330	0
-31325	5.202e-8
-31320	5.202e-8
-31315	1.0425e-7
-31310	1.0425e-7
-31305	1.0425e-7
-31300	1.0425e-7
-31295	1.0425e-7
-31290	5.202e-8
-31285	0
-31280	1.0425e-7
-31275	5.202e-8
-31270	0
-31265	0
-31260	1.5627e-7
-31255	0
-31250	0
-31245	1.0425e-7
-31240	2.0828e-7
-31235	0
-31230	1.5627e-7
-31225	0
-31220	2.0828e-7
-31215	5.202e-8
-31210	5.202e-8
-31205	1.0425e-7
-31200	5.202e-8
-31195	1.0425e-7
-31190	5.202e-8
-31185	1.5627e-7
-31180	5.202e-8
-31175	1.5627e-7
-31170	1.5627e-7
-31165	0
-31160	0
-31155	5.202e-8
-31150	0
-31145	2.6051e-7
-31140	1.0425e-7
-31135	0
-31130	1.0425e-7
-31125	0
-31120	1.0425e-7
-31115	2.0828e-7
-31110	2.6051e-7
-31105	1.0425e-7
-31100	0
-31095	0
-31090	1.0425e-7
-31085	1.5627e-7
-31080	1.0425e-7
-31075	5.202e-8
-31070	1.0425e-7
-31065	5.202e-8
-31060	5.202e-8
-31055	2.0828e-7
-31050	1.5627e-7
-31045	1.0425e-7
-31040	2.0828e-7
-31035	2.0828e-7
-31030	5.202e-8
-31025	0
-31020	2.0828e-7
-31015	1.5627e-7
-31010	0
-31005	5.202e-8
-31000	1.0425e-7
-30995	1.5627e-7
-30990	5.202e-8
-30985	1.0425e-7
-30980	1.0425e-7
-30975	1.0425e-7
-30970	5.202e-8
-30965	0
-30960	1.5627e-7
-30955	1.0425e-7
-30950	1.5627e-7
-30945	2.0828e-7
-30940	1.0425e-7
-30935	5.202e-8
-30930	4.166e-7
-30925	5.202e-8
-30920	5.202e-8
-30915	5.202e-8
-30910	1.5627e-7
-30905	1.0425e-7
-30900	1.0425e-7
-30895	1.0425e-7
-30890	1.5627e-7
-30885	5.202e-8
-30880	1.5627e-7
-30875	1.0425e-7
-30870	2.0828e-7
-30865	5.202e-8
-30860	1.0425e-7
-30855	5.202e-8
-30850	5.202e-8
-30845	1.0425e-7
-30840	1.5627e-7
-30835	0
-30830	5.202e-8
-30825	1.0425e-7
-30820	0
-30815	1.5627e-7
-30810	1.0425e-7
-30805	0
-30800	1.0425e-7
-30795	1.0425e-7
-30790	5.202e-8
-30785	3.645e-7
-30780	5.202e-8
-30775	1.5627e-7
-30770	5.202e-8
-30765	0
-30760	1.0425e-7
-30755	2.6051e-7
-30750	3.645e-7
-30745	2.0828e-7
-30740	2.0828e-7
-30735	5.202e-8
-30730	5.202e-8
-30725	1.0425e-7
-30720	1.5627e-7
-30715	4.166e-7
-30710	1.5627e-7
-30705	0
-30700	1.5627e-7
-30695	1.5627e-7
-30690	1.0425e-7
-30685	1.5627e-7
-30680	1.0425e-7
-30675	2.0828e-7
-30670	1.0425e-7
-30665	1.0425e-7
-30660	0
-30655	1.0425e-7
-30650	1.5627e-7
-30645	5.202e-8
-30640	1.5627e-7
-30635	1.5627e-7
-30630	1.5627e-7
-30625	1.5627e-7
-30620	0
-30615	1.5627e-7
-30610	1.0425e-7
-30605	5.202e-8
-30600	1.5627e-7
-30595	3.1253e-7
-30590	1.0425e-7
-30585	1.0425e-7
-30580	2.0828e-7
-30575	5.202e-8
-30570	2.0828e-7
-30565	5.202e-8
-30560	1.0425e-7
-30555	2.0828e-7
-30550	5.202e-8
-30545	1.5627e-7
-30540	2.6051e-7
-30535	5.202e-8
-30530	2.0828e-7
-30525	1.0425e-7
-30520	2.6051e-7
-30515	1.5627e-7
-30510	1.5627e-7
-30505	5.202e-8
-30500	3.1253e-7
-30495	1.0425e-7
-30490	3.1253e-7
-30485	1.5627e-7
-30480	3.1253e-7
-30475	1.0425e-7
-30470	5.202e-8
-30465	1.0425e-7
-30460	1.5627e-7
-30455	1.0425e-7
-30450	5.202e-8
-30445	1.5627e-7
-30440	2.6051e-7
-30435	1.0425e-7
-30430	2.6051e-7
-30425	2.0828e-7
-30420	2.0828e-7
-30415	3.1253e-7
-30410	1.5627e-7
-30405	1.5627e-7
-30400	2.6051e-7
-30395	2.6051e-7
-30390	2.6051e-7
-30385	3.645e-7
-30380	2.0828e-7
-30375	1.5627e-7
-30370	1.0425e-7
-30365	2.6051e-7
-30360	1.0425e-7
-30355	0
-30350	1.5627e-7
-30345	3.1253e-7
-30340	2.6051e-7
-30335	1.0425e-7
-30330	3.645e-7
-30325	1.0425e-7
-30320	2.6051e-7
-30315	1.5627e-7
-30310	2.6051e-7
-30305	2.0828e-7
-30300	1.5627e-7
-30295	1.5627e-7
-30290	2.6051e-7
-30285	4.166e-7
-30280	4.688e-7
-30275	3.645e-7
-30270	2.6051e-7
-30265	2.6051e-7
-30260	2.0828e-7
-30255	5.202e-8
-30250	2.6051e-7
-30245	2.0828e-7
-30240	2.6051e-7
-30235	5.208e-7
-30230	1.5627e-7
-30225	3.1253e-7
-30220	2.6051e-7
-30215	3.645e-7
-30210	1.0425e-7
-30205	3.645e-7
-30200	3.1253e-7
-30195	3.645e-7
-30190	2.0828e-7
-30185	5.202e-8
-30180	1.5627e-7
-30175	1.0425e-7
-30170	2.6051e-7
-30165	1.5627e-7
-30160	2.6051e-7
-30155	1.5627e-7
-30150	3.1253e-7
-30145	3.1253e-7
-30140	4.166e-7
-30135	3.1253e-7
-30130	5.202e-8
-30125	3.645e-7
-30120	5.202e-8
-30115	3.1253e-7
-30110	1.0425e-7
-30105	1.5627e-7
-30100	2.0828e-7
-30095	2.6051e-7
-30090	1.0425e-7
-30085	3.1253e-7
-30080	3.645e-7
-30075	2.6051e-7
-30070	1.0425e-7
-30065	3.1253e-7
-30060	1.0425e-7
-30055	3.645e-7
